task_name,test_output_grid,hashed_output_grid,task_type,count
1e0a9b12.json,|00043|00043|52043|50046|50000|,1c2cc724a5cbdb1a8922d67e296d4d8c,training,3
c1d99e64.json,|4040442044440444440442400|4440042440444444044442400|2222222222222222222222222|4044402444440444444442440|4404442000444404440442444|4440442444444444404042404|4004042444444040444042444|4444402404004400444002040|0440442440440440040442404|4440442044444004044402444|4044402404404404404402004|4404002444044444404442444|2222222222222222222222222|0440002044440440044442044|4444442444404044044442444|4444402404004444444402404|0444442444440404404442440|0444402444040404444442044|4440442040444444444442000|4404442440444044404402044|2222222222222222222222222|4444042404440000404442444|0444442404044044044042444|4444442440000444004442440|4040442400044444040442040|4404042040440440004042444|4004442404444404444002444|,079b3572a73b18a86aae084afa445925,training,3
a61ba2ce.json,|0000000000000|0000000000000|0006000000880|0066000000080|0000000000000|0000000000000|0000001000000|0000001100000|0000000000000|0033000000000|0030000000000|0000000000000|0000000000000|,ebc0a6d851d958cc8456e91aab4aded4,training,3
1b60fb0c.json,|0000100000|0011111000|0200110010|0200100010|2222111111|0220110110|0200010010|0000110000|0001111100|0000010000|,b7aa5142f899b4800f25fd0901f6af73,training,3
6773b310.json,|606|000|600|,4ac46b29bc3234a8ddb4af71555e1d4e,training,3
fafffa47.json,|020|000|020|,a26bf70972cb3e62655b6992fac3d048,training,3
e3497940.json,|0000|0001|0001|0001|0001|0666|0001|0001|0001|0000|,31d2fd3b836608dc40f4da1bdaafcea5,training,3
a48eeaf7.json,|0050000000|0000000050|0000000000|0000000000|0000000000|0000000000|0022000500|0022000000|0000000000|0050000000|,ae0612f7fb8c0bdcd874c2e616417f90,training,3
97999447.json,|353|454|858|,396508090902d6737db4238e5de70b5f,training,3
2685904e.json,|8800000000|0000000000|0000000000|0000000000|2000020000|2000020000|5555555555|0000000000|2364624439|0000000000|,ec0d2a5c6ceb65b8f034c86188bc6ca0,evaluation,3
776ffc46.json,|00000000000050000000|00000000000050022200|00000002220050022200|00000002220050000000|00010000000050000000|00010000000055555555|00111100000000000000|00010000000000000000|00000001100000000000|00200011110000020000|02220011110000222000|00200001100000020000|00000000000000000000|55555550000055555550|00000050000050000050|00220050000050020050|02222050000050222050|02222050000050020050|00220050000050000050|00000050000055555550|,affffe42842fa5a4a7913f95084a58ef,training,3
ea32f347.json,|0000000000|0001000000|0001000000|0001000000|0000000000|0000444444|0000000000|0000000000|2222200000|0000000000|,0a5077fe29be8c9e2fa55f4b91f72fea,training,3
e41c6fd3.json,|000000000000000000000000000000|000000000000000000000000000000|003333300111114444400888880000|000030000001000040000008000000|000333000011100444000088800000|003333300111114444400888880000|000030000001000040000008000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,014dc6fc51466f9e33e2d0b494f514e8,evaluation,3
e6721834.json,|000000000000|000000000000|000000000000|000000010000|000000001000|000000000000|000100000000|010000000000|000100000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000888880000|000888180000|000888810000|000000000000|088000000000|018000881880|088000188880|088000881880|000000000000|,f4c83598b999c98c5f6cb892b9397e00,training,3
b1948b0a.json,|6776|6767|7776|7676|,e862ae2fc8e0ad5180ff781ef7455c55,training,3
f1cefba8.json,|000000000000000000|000000000000000000|000000000000000000|011111111111111000|011111811181111000|011888888888811000|011883333338811000|011883333338811000|011887777778811000|018887777778811000|011887777778811000|011887777778811000|011887777778811000|011888888888811000|011111111111111000|011111111111111000|000000000000000000|000000000000000000|000000000000000000|,b057d4198cf33b23ef7007edd9ae9c01,training,3
44d8ac46.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,3
cd3c21df.json,|555|,d33019cf0795c9f19902253ccf499a89,evaluation,3
a8c38be5.json,|330222044|300020004|000000000|100000001|110000011|100000001|000000000|600080007|660888077|,a2c0782a18534c768dba8c190b5e0427,training,3
db3e9e38.json,|000007000|000007000|000007000|000007000|000007000|000007000|000007000|000000000|000000000|,265e9088e47d93df6cada5f416bee02a,training,3
97a05b5b.json,|222222222222|242422223322|242422222322|242422223322|222222222222|222211122882|222212122822|222211122228|,4bf5b3051e015918974106a21af91264,training,3
e7b06bea.json,|500040000|500080000|000030000|000040000|000080000|000030000|000040000|000080000|000030000|,6b15e899d10c1a3ac4fc5e7f04445048,evaluation,3
3618c87e.json,|00000|00000|00101|00505|55555|,7e5b14ccd374bfdc770eb5c7cee14ad3,training,3
e7b06bea.json,|000004000|000004000|000008000|000008000|000003000|000003000|000004000|000004000|000008000|,996d06a3674f75c9d90bc5b5cd733211,evaluation,3
017c7c7b.json,|111|010|010|111|010|010|111|010|010|,160c37767a7ddaad12f8e33e9cdcc3d1,training,3
28bf18c6.json,|00000000|00000000|00000000|00000000|00033000|03333330|03000030|00000000|,a4b5f29f98ae02e5c18e457e241d4ed6,training,3
9ddd00f0.json,|0000000000110100000|0000000000111100000|0000000000111100000|0000000000111100000|0000000000000000000|0000011110111101111|0000010110110101110|0000011110111101111|0000011110111101111|0000000000000000000|0000011110000000000|0000011110000000000|0000010110000000000|0000011110000000000|0000000000000000000|1111011110000000000|1111011110000000000|1111011110000000000|0111010110000000000|,9580911ea63e20a47b5245b850a95d13,evaluation,3
56ff96f3.json,|00000888|00000000|00008000|00000000|00000000|00600000|00000000|00000060|00000000|,6316ce3e240cc316f26ca3da168b8219,training,3
673ef223.json,|000000000000|200000000000|288888884000|288888840000|200000000000|288840000000|200000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000002|888888888882|888888888882|000000000002|888888888882|000000000002|000000000000|,4ccf3237caf44f60d9227e969695f516,training,3
604001fa.json,|000000000000|000000000000|000000000000|333000000000|033000666600|300000060600|000000006000|000000000000|000000000000|000000000000|000440400000|000404000000|000044003303|000000000333|000000003300|,9cc9729bd9f1783a2a2d395957934d9b,evaluation,3
9f236235.json,|1311|0300|2302|0300|,8e64e59b79d96007a6cbb8d34eaade26,training,3
8e2edd66.json,|000001000|000101000|000010000|000000000|000000000|000000000|001000001|101000101|010000010|,74851c97dba2ef3bbe5c1189514ea08a,evaluation,3
44d8ac46.json,|000000000000|555550055550|500050055050|500050050050|500050050050|555550055550|000000000000|000000000000|005555550000|005000050000|005000050000|005555550000|,d7ede893eb5c87c19fdebd548689b883,training,3
5168d44c.json,|00000000000000000|00000000000000000|00000000000000000|00000002220000000|30303032323030303|00000002220000000|00000000000000000|,c418542288385f825035eb9d5ebdd699,training,3
a61ba2ce.json,|00000000000000|00000000000000|00060000000880|00660000000080|00000000000000|00000000000000|00000000000000|00000010000000|00000011000000|00000000000000|00330000000000|00300000000000|00000000000000|00000000000000|,3e68124e669e74c2fd7498d7d7202b90,training,3
80af3007.json,|555000555|050000050|505000505|000555000|000050000|000505000|555000555|050000050|505000505|,7bcf6f12163ce2040db894427359f355,training,3
bda2d7a6.json,|111111|100001|109901|109901|100001|111111|,0adcf2060e178b28f15ced9f2d0be2de,training,3
b9b7f026.json,|000000000033330|222222220033330|222222220033330|222222220033330|222222220033330|222222220000000|222222220444400|000000000444400|055500000444400|055588880444400|055588880000000|000088880077770|000088880070070|000000000077770|,b4e6b806ed3a5e62084745613a2b9dbd,training,3
3af2c5a8.json,|0040|0404|0040|,b761a46f994247f7dfc7c5a101747281,training,3
a5f85a15.json,|000060000000|600006000000|060000600000|006000060000|000600006000|000060000600|000006000060|000000600006|600000060000|060000006000|006000000600|000600000060|,99be6e429d40875c7657763e42a4bfc0,training,3
f8c80d96.json,|4444440004|0000040004|0000040004|4440040004|0040040004|0040040004|4440040004|0000040004|0000040004|4444440004|,b1874199386015a5f1047f8e6bfe1f31,training,3
36d67576.json,|000000000000000|000000000000000|001300000000000|004420000000441|004043000004043|000441000004420|000000000001300|000000000000000|000000000000000|000000000031000|144000000244000|340400003404000|024400001440000|003100000000000|000000000000000|,4a6c45352f9a66b91a6fdacc3aaec78d,training,3
a8c38be5.json,|335555222555544|355555525555554|555555555555555|555555555555555|555555555555555|555555555555555|555555555555555|155555555555551|115555555555511|155555555555551|555555555555555|555555555555555|555555555555555|555555555555555|655555585555557|665555888555577|,6323ed608e81f1ea6628828b2c3c74c6,training,3
99b1bc43.json,|1101|1110|0100|1111|4444|2022|0200|2002|2020|,05cd4457b3b2bde71df97c31a0a5e4ef,training,3
29700607.json,|00048500000|00000000000|00000000000|00000000000|00000000000|00000000000|00000000000|40000000000|00000000000|00000000005|00000000000|,e8c8471402998beb79985eb0ffb97588,evaluation,3
539a4f51.json,|777333222277332|777333222277332|777333222277332|333333222277332|333333222277332|222222222277332|222222222277332|777777777777332|777777777777332|333333333333332|333333333333332|333333333333332|222222222222222|222222222222222|222222222222222|,e08a3a69e6f058298011a1e9ba763868,training,3
543a7ed5.json,|000000000000000|000000003333300|033333303666300|036666303666300|036446303646300|036446303646300|036666303646300|033333303666300|000000003333300|000000000000000|000333333333000|000366666663000|000366446663000|000366666663000|000333333333000|,b1b39d0b99ff6de5679f91c6cad455e4,training,3
e7b06bea.json,|000004000|000008000|000003000|000004000|000008000|000003000|000004000|000008000|000003000|,945608685fce836d92bdb31e6628c552,evaluation,3
d511f180.json,|641150|641150|641150|673399|673396|673366|,a22c06228e6b8699f3d6f726991d7c96,training,3
99b1bc43.json,|0101|0001|1010|1001|4444|0202|0000|2002|2200|,1052412deef1a155c2e68dea482c68b5,training,3
1e81d6f9.json,|000500000000000|010500001000000|000503000080007|555500600000000|000000000400620|000000900030000|000108700000030|000070072000000|000004100066000|000000008000000|000000000009000|000000009000000|000000000400020|000100000000000|000090000007000|,2414017e3d0b0b9127f638d85dcf2eeb,evaluation,3
705a3229.json,|0000000000000000|0000000000000300|0000800000000000|0000000000000000|0000000000000000|0000000000000000|0000060000000000|0000000000050000|0000000000000000|0000000000000000|0000000000000000|,06ef6d1e11f86467b8d8f838c3fa1288,evaluation,3
7837ac64.json,|140|880|000|,6782d9843bc97475f82e5d6fd5decc2f,training,3
47996f11.json,|544811558666666668383158551184|488811585666666668837315851188|485255221666666663881231225525|882558233666666668288173328552|115512438666666669278838342155|115822343666666665722883432285|552243778838954334598388773422|582334778288593333958826666632|851383882157452222547516666631|513738821571552992551756666673|132188385799225555229976666612|371882887194295555924916666681|838872954522435775342256666688|388227595529317337139256666628|883895432255571771755526666983|828856666666737117375596666588|828856666666737117375596666588|883896666666571771755526666983|388226666666317337139255957228|838876666666435775366664592788|371882887194295555966667882881|132188385799225555229975838812|513738821571552992551751288373|851383882157452222547512883831|582334778288593333958828774332|552243778838954334598388773422|115822343882275995722883432285|115512438388729559278838342155|882558233718828888288173328552|485255221321883883881231225525|,8096dec8bafd8dca47b52280166ce705,evaluation,3
3befdf3e.json,|888880000000|833380000000|838380000000|833380000000|888880888800|000000888800|000088333388|000088388388|000088388388|000088333388|000000888800|000000888800|,0bf113a68cd87ef6a63500d99aa466e9,training,3
d4b1c2b1.json,|777111777|777111777|777111777|333333666|333333666|333333666|888888666|888888666|888888666|,2001838ff8beba821e7c381d87d4c35f,evaluation,3
99b1bc43.json,|3000|0030|3300|3300|,67fe470085501017ac7fffa8d93c93f1,training,3
f9012d9b.json,|58|55|,d12f1d22eb5ec66b387fe31644fce989,training,3
9aec4887.json,|0000001111100000|0000020000040000|0000020000040000|0000020000040000|0000020000040000|0000020000040000|0000003333300000|0000000000000000|0000000000000000|0880880000000000|0808800000000000|0088880000000000|0008000000000000|0088088000000000|0000000000000000|0000000000000000|,33af47f76b81075510f2dd978e2ac01d,training,3
1f876c06.json,|006|740|006|,d3612367b2ec86be844ab05ed872fbd0,training,3
928ad970.json,|000000000000000|000000000000000|000888888888000|000800000008000|000800000008000|000808888008000|000808008008000|000808888008000|000800000008000|000800000008000|000800000008000|000800000008000|000888888888000|000000000000000|000000000000000|,e9218edd26cc4e7f3356cbb349226dad,training,3
fcc82909.json,|000000000|000000000|110000990|000000000|210000160|000000000|000470000|000000000|000840000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|,18000588d4fe193e676fa0ad13c62a53,training,3
34b99a2b.json,|2020|2220|0020|2022|2000|,199cede1ba977fbcd121027fb66fdc52,evaluation,3
b7f8a4d8.json,|000000000000000000000000000000|044444004444400444440044444004|043334004222400422240043334004|043334004222400422240043334004|043334004222400422240043334004|044444004444400444440044444004|000000000000000000000000000000|000000000000000000000000000000|044444004444400444440044444004|042224004888400488840042224004|042224004888488488840042224004|042224004888400488840042224004|044444004444400444440044444004|000000000080000008000000000000|000000000080000008000000000000|044444004444400444440044444004|043334004222400422240043334004|043334004222400422240043334004|043334004222400422240043334004|044444004444400444440044444004|000000000080000008000000000000|000000000080000008000000000000|044444004444400444440044444004|042224004888400488840042224004|042224004888488488840042224004|042224004888400488840042224004|044444004444400444440044444004|000000000000000000000000000000|000000000000000000000000000000|044444004444400444440044444004|,4ae01849041a941093bd0651c317ce94,evaluation,3
4347f46a.json,|000|000|000|,44dfd9605050f159e1f6faaf3f841861,training,3
d364b489.json,|00000|01008|30808|06000|00000|,4ac23991448c8ad1e349c810223c07c7,training,3
27a28665.json,|1|,99dcf8b1ca422fc51f6c43db00e78178,training,3
8fbca751.json,|000000002288|000000002822|000000008222|000000008888|882880000000|282880880000|228280280000|222880280000|,8476dfa65c37b05d312e96f6271ab12b,evaluation,3
f2829549.json,|003|003|773|000|,76f20c419a99f9ecc854782957fafe55,training,3
32e9702f.json,|0666660000|0000000000|0000066000|0000000000|6660000000|0000000000|0000000000|0006666660|0000000000|0000000000|,598bf19e784e09fc2f509e520712ed0c,evaluation,3
